type,properties/OD_Pair,properties/OrgLat,properties/OrgLon,properties/DestLat,properties/DestLon,properties/Count,properties/Origin,properties/Dest,properties/OrgMun,properties/DestMun,geometry/type,geometry/coordinates/0/0,geometry/coordinates/0/1,geometry/coordinates/1/0,geometry/coordinates/1/1
Feature,20013-44430,10.040365,-73.237431,11.378362,-72.241551,803,20013,44430,AGUSTÍN CODAZZI,MAICAO,LineString,-73.2374314486999,10.0403645547,-72.2415513962999,11.378361874299902
Feature,5172-5147,7.666156,-76.681565,7.755117,-76.654051,802,5172,5147,CHIGORODÓ,CAREPA,LineString,-76.6815647245,7.6661564496,-76.6540510757999,7.755117030749999
Feature,13894-70001,9.748568,-74.81496,9.300455,-75.395996,801,13894,70001,ZAMBRANO,SINCELEJO,LineString,-74.8149599707,9.74856772595999,-75.3959960643999,9.30045521524
Feature,41016-11001,3.222345,-75.240041,4.650528,-74.105972,801,41016,11001,AIPE,"BOGOTÁ, D.C.",LineString,-75.2400410757,3.22234467231,-74.105971599,4.65052840264
Feature,19318-19809,2.570692,-77.885683,2.777273,-77.668273,800,19318,19809,GUAPÍ,TIMBIQUÍ,LineString,-77.8856832383,2.57069210962,-77.6682725448,2.7772733954
Feature,86757-19001,0.273017,-76.845343,2.447699,-76.624469,800,86757,19001,SAN MIGUEL,POPAYÁN,LineString,-76.8453432759999,0.273017004291,-76.62446903320001,2.4476985537
Feature,5495-70001,8.088078,-74.776799,9.300455,-75.395996,799,5495,70001,NECHÍ,SINCELEJO,LineString,-74.7767992673,8.08807817613,-75.3959960643999,9.30045521524
Feature,27615-5475,7.433383,-77.11111,6.976967,-76.819987,797,27615,5475,RIOSUCIO,MURINDÓ,LineString,-77.111109838,7.43338275367,-76.8199865211999,6.97696716671
Feature,47030-47288,10.184497,-74.060668,10.514851,-74.191555,796,47030,47288,ALGARROBO,FUNDACIÓN,LineString,-74.0606684899999,10.1844965579999,-74.1915550126999,10.514851197900002
Feature,68773-11001,5.919033,-73.79149,4.650528,-74.105972,795,68773,11001,SUCRE,"BOGOTÁ, D.C.",LineString,-73.791490452,5.91903257832,-74.105971599,4.65052840264
Feature,20228-20011,9.201044,-73.541775,8.310121,-73.6013,794,20228,20011,CURUMANÍ,AGUACHICA,LineString,-73.5417746536,9.20104392798,-73.6013004489999,8.31012096837
Feature,5001-66001,6.248941,-75.577056,4.807002,-75.718267,793,5001,66001,MEDELLÍN,PEREIRA,LineString,-75.5770556256999,6.24894080931,-75.7182670472,4.80700196952
Feature,47745-47570,10.780738,-74.723105,10.99485,-74.281975,792,47745,47570,SITIONUEVO,PUEBLOVIEJO,LineString,-74.7231050771,10.7807379069,-74.2819750036999,10.9948495829
Feature,81794-81065,6.457692,-71.740613,7.029314,-71.42764,792,81794,81065,TAME,ARAUQUITA,LineString,-71.7406131925999,6.45769174666,-71.4276395907999,7.029313653420001
Feature,5250-13001,7.592955,-74.80471,10.398816,-75.501229,791,5250,13001,EL BAGRE,CARTAGENA DE INDIAS,LineString,-74.804710426,7.59295465235,-75.5012292161,10.3988164843999
Feature,5543-5628,7.0221,-75.908671,6.853533,-75.814166,789,5543,5628,PEQUE,SABANALARGA,LineString,-75.9086712096,7.02209987182,-75.814165993,6.85353316377
Feature,52835-52356,1.761334,-78.781544,0.828204,-77.646269,787,52835,52356,TUMACO,IPIALES,LineString,-78.7815440444999,1.76133367771,-77.6462686004999,0.828204252073
Feature,47570-47001,10.99485,-74.281975,11.225703,-74.188397,786,47570,47001,PUEBLOVIEJO,SANTA MARTA,LineString,-74.2819750036999,10.9948495829,-74.1883970494999,11.2257031418
Feature,76109-76111,3.875474,-77.011536,3.901401,-76.298934,785,76109,76111,BUENAVENTURA,GUADALAJARA DE BUGA,LineString,-77.0115358955,3.87547430591,-76.2989340409999,3.90140102715
Feature,5172-5088,7.666156,-76.681565,6.333786,-75.554448,784,5172,5088,CHIGORODÓ,BELLO,LineString,-76.6815647245,7.6661564496,-75.5544475762,6.33378556234
Feature,19137-76001,2.797509,-76.484702,3.417587,-76.522332,782,19137,76001,CALDONO,SANTIAGO DE CALI,LineString,-76.4847018162,2.79750888113,-76.5223324663,3.417586541
Feature,50400-50313,3.526078,-74.024724,3.544871,-73.706271,781,50400,50313,LEJANÍAS,GRANADA,LineString,-74.0247236676,3.52607840313,-73.7062713007999,3.5448713658
Feature,20550-11001,8.687891,-73.665913,4.650528,-74.105972,780,20550,11001,PELAYA,"BOGOTÁ, D.C.",LineString,-73.6659129700999,8.68789096539999,-74.105971599,4.65052840264
Feature,73226-25754,4.059845,-74.692666,4.576529,-74.215511,780,73226,25754,CUNDAY,SOACHA,LineString,-74.6926661166999,4.05984509402,-74.2155110973999,4.57652885514
Feature,13212-47555,9.586623,-74.827507,9.793403,-74.783645,779,13212,47555,CÓRDOBA,PLATO,LineString,-74.8275074560999,9.58662299509,-74.7836448308,9.79340260606
Feature,27099-11001,6.569004,-76.895089,4.650528,-74.105972,779,27099,11001,BELLAVISTA,"BOGOTÁ, D.C.",LineString,-76.8950894319,6.56900387061,-74.105971599,4.65052840264
Feature,18460-11001,1.290644,-75.50753,4.650528,-74.105972,779,18460,11001,MILÁN,"BOGOTÁ, D.C.",LineString,-75.5075303108999,1.29064424043,-74.105971599,4.65052840264
Feature,50325-50313,2.892,-72.133249,3.544871,-73.706271,779,50325,50313,MAPIRIPÁN,GRANADA,LineString,-72.1332494943,2.89200026022,-73.7062713007999,3.5448713658
Feature,20550-20011,8.687891,-73.665913,8.310121,-73.6013,778,20550,20011,PELAYA,AGUACHICA,LineString,-73.6659129700999,8.68789096539999,-73.6013004489999,8.31012096837
Feature,47798-8001,9.898273,-74.857604,10.979459,-74.816835,777,47798,8001,TENERIFE,BARRANQUILLA,LineString,-74.8576038870999,9.89827289339,-74.8168347868,10.9794593386
Feature,20238-47288,10.149132,-73.96137,10.514851,-74.191555,776,20238,47288,EL COPEY,FUNDACIÓN,LineString,-73.9613702507,10.1491321093,-74.1915550126999,10.514851197900002
Feature,68101-68385,5.98687,-73.770912,6.218719,-73.809221,774,68101,68385,BOLÍVAR,LANDÁZURI,LineString,-73.7709122012,5.98686979148,-73.8092213569999,6.21871858803
Feature,47001-13001,11.225703,-74.188397,10.398816,-75.501229,773,47001,13001,SANTA MARTA,CARTAGENA DE INDIAS,LineString,-74.1883970494999,11.2257031418,-75.5012292161,10.3988164843999
Feature,5659-5001,8.759491,-76.52889,6.248941,-75.577056,773,5659,5001,SAN JUAN DE URABÁ,MEDELLÍN,LineString,-76.5288897939999,8.75949060552,-75.5770556256999,6.24894080931
Feature,73461-73411,4.87541,-75.170319,4.92332,-75.06299,773,73461,73411,MURILLO,LÍBANO,LineString,-75.1703186569999,4.87540969349,-75.06299005100001,4.92332026847
Feature,73671-11001,3.926797,-75.016637,4.650528,-74.105972,773,73671,11001,SALDAÑA,"BOGOTÁ, D.C.",LineString,-75.0166367390999,3.9267971325,-74.105971599,4.65052840264
Feature,18592-73001,1.910181,-75.157857,4.439631,-75.19635,773,18592,73001,PUERTO RICO,IBAGUÉ,LineString,-75.1578569902,1.91018145606,-75.1963501464999,4.43963072518
Feature,13244-13654,9.718034,-75.121139,9.830658,-75.121745,772,13244,13654,EL CARMEN DE BOLÍVAR,SAN JACINTO,LineString,-75.1211388326999,9.71803422097,-75.1217447992,9.83065775252
Feature,13244-44430,9.718034,-75.121139,11.378362,-72.241551,771,13244,44430,EL CARMEN DE BOLÍVAR,MAICAO,LineString,-75.1211388326999,9.71803422097,-72.2415513962999,11.378361874299902
Feature,13244-70508,9.718034,-75.121139,9.525986,-75.228808,771,13244,70508,EL CARMEN DE BOLÍVAR,OVEJAS,LineString,-75.1211388326999,9.71803422097,-75.2288076868999,9.52598596404999
Feature,85225-85001,5.637129,-72.195383,5.332228,-72.393994,771,85225,85001,NUNCHÍA,YOPAL,LineString,-72.1953826495,5.63712937412,-72.3939942485999,5.33222810526
Feature,52699-52001,1.221645,-77.677294,1.212839,-77.278125,771,52699,52001,GUACHAVÉS,SAN JUAN DE PASTO,LineString,-77.6772944593,1.22164529236,-77.2781249941999,1.21283942448
Feature,68081-8758,7.067976,-73.846686,10.90618,-74.793567,770,68081,8758,BARRANCABERMEJA,SOLEDAD,LineString,-73.8466857443,7.06797552653,-74.7935670006999,10.9061797919
Feature,47660-20060,10.032519,-74.213961,9.974372,-73.888042,769,47660,20060,SAN ÁNGEL,BOSCONIA,LineString,-74.2139612232,10.032519022,-73.888041926,9.974371994260002
Feature,86571-86568,0.963536,-76.408022,0.504219,-76.497837,768,86571,86568,PUERTO GUZMÁN,PUERTO ASÍS,LineString,-76.408021749,0.963535947743,-76.4978366717,0.504218750718
Feature,70820-70001,9.508815,-75.588118,9.300455,-75.395996,767,70820,70001,SANTIAGO DE TOLÚ,SINCELEJO,LineString,-75.588118339,9.50881495969,-75.3959960643999,9.30045521524
Feature,17653-17001,5.402601,-75.487171,5.056447,-75.490037,767,17653,17001,SALAMINA,MANIZALES,LineString,-75.4871709557999,5.40260148863,-75.4900373312,5.05644709052
Feature,13030-8001,8.792466,-74.165235,10.979459,-74.816835,765,13030,8001,ALTOS DEL ROSARIO,BARRANQUILLA,LineString,-74.1652349916,8.79246616098,-74.8168347868,10.9794593386
Feature,5790-23001,7.581611,-75.399711,8.746423,-75.876635,763,5790,23001,TARAZÁ,MONTERÍA,LineString,-75.3997109965,7.58161135294,-75.8766346495,8.74642258289999
Feature,5667-5088,6.29395,-75.02825,6.333786,-75.554448,762,5667,5088,SAN RAFAEL,BELLO,LineString,-75.0282495203999,6.29394973639,-75.5544475762,6.33378556234
Feature,47245-47001,8.998318,-73.979392,11.225703,-74.188397,761,47245,47001,EL BANCO,SANTA MARTA,LineString,-73.979391715,8.99831827329,-74.1883970494999,11.2257031418
Feature,5001-13001,6.248941,-75.577056,10.398816,-75.501229,761,5001,13001,MEDELLÍN,CARTAGENA DE INDIAS,LineString,-75.5770556256999,6.24894080931,-75.5012292161,10.3988164843999
Feature,66687-66001,5.074897,-75.964393,4.807002,-75.718267,760,66687,66001,SANTUARIO,PEREIRA,LineString,-75.9643929660999,5.07489741534,-75.7182670472,4.80700196952
Feature,41668-41551,1.881472,-76.270814,1.853056,-76.049263,758,41668,41551,SAN AGUSTÍN,PITALITO,LineString,-76.270813554,1.88147214867,-76.0492634224,1.85305558984
Feature,86865-52411,0.423385,-76.904734,1.351278,-77.523627,758,86865,52411,LA HORMIGA,LINARES,LineString,-76.9047337531,0.423385052504,-77.5236269197,1.35127830989
Feature,13810-70001,8.556467,-74.264788,9.300455,-75.395996,757,13810,70001,PUERTO RICO,SINCELEJO,LineString,-74.2647877150999,8.55646720521,-75.3959960643999,9.30045521524
Feature,5120-70001,7.576322,-75.350108,9.300455,-75.395996,757,5120,70001,CÁCERES,SINCELEJO,LineString,-75.3501083098,7.57632158107,-75.3959960643999,9.30045521524
Feature,47053-20001,10.590848,-74.186293,10.461893,-73.258517,755,47053,20001,ARACATACA,VALLEDUPAR,LineString,-74.1862929436999,10.5908482677,-73.2585170443999,10.4618933985
Feature,25320-11001,5.07249,-74.603415,4.650528,-74.105972,755,25320,11001,GUADUAS,"BOGOTÁ, D.C.",LineString,-74.603414551,5.07248999368,-74.105971599,4.65052840264
Feature,47205-8758,10.257425,-74.833653,10.90618,-74.793567,754,47205,8758,CONCORDIA,SOLEDAD,LineString,-74.8336533421,10.2574247681,-74.7935670006999,10.9061797919
Feature,54250-54206,8.577231,-73.094671,8.469995,-73.337195,753,54250,54206,EL TARRA,CONVENCIÓN,LineString,-73.0946708066,8.57723102745,-73.3371949281,8.4699950181
Feature,18410-41001,1.48833,-75.436147,2.935546,-75.277946,752,18410,41001,LA MONTAÑITA,NEIVA,LineString,-75.4361470336999,1.48833022085,-75.27794586940001,2.93554559249
Feature,18610-41551,1.331726,-75.973662,1.853056,-76.049263,751,18610,41551,SAN JOSÉ DEL FRAGUA,PITALITO,LineString,-75.9736618541,1.33172583838,-76.0492634224,1.85305558984
Feature,13006-8758,8.567852,-74.555492,10.90618,-74.793567,750,13006,8758,ACHÍ,SOLEDAD,LineString,-74.5554917680999,8.56785243036999,-74.7935670006999,10.9061797919
Feature,85440-50001,4.610618,-72.927168,4.122958,-73.626878,750,85440,50001,VILLANUEVA,VILLAVICENCIO,LineString,-72.9271678861999,4.61061819706,-73.626877897,4.12295758045
Feature,19821-76001,2.953702,-76.270493,3.417587,-76.522332,750,19821,76001,TORIBÍO,SANTIAGO DE CALI,LineString,-76.2704930209999,2.95370196888,-76.5223324663,3.417586541
Feature,41359-41551,1.930356,-76.214542,1.853056,-76.049263,750,41359,41551,SAN JOSÉ DE ISNOS,PITALITO,LineString,-76.2145418303,1.93035577711,-76.0492634224,1.85305558984
Feature,73067-25754,3.591165,-75.382454,4.576529,-74.215511,749,73067,25754,ATACO,SOACHA,LineString,-75.3824540224999,3.59116486731,-74.2155110973999,4.57652885514
Feature,68377-11001,5.859281,-73.964952,4.650528,-74.105972,748,68377,11001,LA BELLEZA,"BOGOTÁ, D.C.",LineString,-73.9649519446,5.85928066945,-74.105971599,4.65052840264
Feature,13030-13001,8.792466,-74.165235,10.398816,-75.501229,747,13030,13001,ALTOS DEL ROSARIO,CARTAGENA DE INDIAS,LineString,-74.1652349916,8.79246616098,-75.5012292161,10.3988164843999
Feature,99773-99001,4.444488,-69.798543,6.187035,-67.487229,746,99773,99001,CUMARIBO,PUERTO CARREÑO,LineString,-69.7985426683,4.44448762205,-67.4872292090999,6.18703535506
Feature,23855-5045,8.257266,-76.149909,7.882717,-76.626186,743,23855,5045,VALENCIA,APARTADÓ,LineString,-76.1499090095,8.25726617383,-76.6261859722999,7.882716696189999
Feature,25398-11001,5.198874,-74.394077,4.650528,-74.105972,743,25398,11001,LA PEÑA,"BOGOTÁ, D.C.",LineString,-74.3940765358999,5.19887437822,-74.105971599,4.65052840264
Feature,85010-11001,5.169985,-72.552585,4.650528,-74.105972,741,85010,11001,AGUAZUL,"BOGOTÁ, D.C.",LineString,-72.5525853377999,5.16998543068,-74.105971599,4.65052840264
Feature,20228-8001,9.201044,-73.541775,10.979459,-74.816835,740,20228,8001,CURUMANÍ,BARRANQUILLA,LineString,-73.5417746536,9.20104392798,-74.8168347868,10.9794593386
Feature,13657-8758,9.951381,-75.083666,10.90618,-74.793567,740,13657,8758,SAN JUAN NEPOMUCENO,SOLEDAD,LineString,-75.0836663041999,9.95138127677999,-74.7935670006999,10.9061797919
Feature,18785-41001,0.872398,-75.620131,2.935546,-75.277946,740,18785,41001,SOLITA,NEIVA,LineString,-75.6201310918,0.872398243529,-75.27794586940001,2.93554559249
Feature,5790-70001,7.581611,-75.399711,9.300455,-75.395996,738,5790,70001,TARAZÁ,SINCELEJO,LineString,-75.3997109965,7.58161135294,-75.3959960643999,9.30045521524
Feature,13244-13052,9.718034,-75.121139,10.256201,-75.345511,737,13244,13052,EL CARMEN DE BOLÍVAR,ARJONA,LineString,-75.1211388326999,9.71803422097,-75.3455107306999,10.256201097
Feature,70001-13001,9.300455,-75.395996,10.398816,-75.501229,735,70001,13001,SINCELEJO,CARTAGENA DE INDIAS,LineString,-75.3959960643999,9.30045521524,-75.5012292161,10.3988164843999
Feature,13244-13442,9.718034,-75.121139,9.985133,-75.303201,735,13244,13442,EL CARMEN DE BOLÍVAR,MARÍA LA BAJA,LineString,-75.1211388326999,9.71803422097,-75.3032014542,9.98513343920999
Feature,5895-70001,7.48815,-74.867962,9.300455,-75.395996,735,5895,70001,ZARAGOZA,SINCELEJO,LineString,-74.8679617402,7.48814967207,-75.3959960643999,9.30045521524
Feature,20517-68001,8.956043,-73.625399,7.115901,-73.132537,735,20517,68001,PAILITAS,BUCARAMANGA,LineString,-73.6253987915,8.95604299466,-73.1325367610999,7.1159014435
Feature,52490-52473,2.347547,-78.328775,2.509226,-78.451376,735,52490,52473,BOCAS DE SATINGA,MOSQUERA,LineString,-78.3287750399999,2.34754710673,-78.4513760110999,2.50922574621
Feature,68573-68081,6.652557,-74.055849,7.067976,-73.846686,733,68573,68081,PUERTO PARRA,BARRANCABERMEJA,LineString,-74.0558491949999,6.65255723058,-73.8466857443,7.06797552653
Feature,18150-41551,1.334347,-74.84462,1.853056,-76.049263,733,18150,41551,CARTAGENA DEL CHAIRÁ,PITALITO,LineString,-74.844619613,1.33434675057,-76.0492634224,1.85305558984
Feature,52256-52001,1.743205,-77.335141,1.212839,-77.278125,733,52256,52001,EL ROSARIO,SAN JUAN DE PASTO,LineString,-77.3351407876999,1.74320470344,-77.2781249941999,1.21283942448
Feature,73026-73001,4.568165,-74.952152,4.439631,-75.19635,731,73026,73001,ALVARADO,IBAGUÉ,LineString,-74.9521517535,4.56816462111,-75.1963501464999,4.43963072518
Feature,20228-20178,9.201044,-73.541775,9.361379,-73.600913,728,20228,20178,CURUMANÍ,CHIRIGUANÁ,LineString,-73.5417746536,9.20104392798,-73.6009132149,9.36137942007
Feature,76275-76001,3.32387,-76.233984,3.417587,-76.522332,728,76275,76001,FLORIDA,SANTIAGO DE CALI,LineString,-76.2339837245999,3.32387038929,-76.5223324663,3.417586541
Feature,27787-5001,5.265426,-76.554776,6.248941,-75.577056,727,27787,5001,TADÓ,MEDELLÍN,LineString,-76.5547763051999,5.2654259932,-75.5770556256999,6.24894080931
Feature,50711-25754,3.127717,-73.751279,4.576529,-74.215511,727,50711,25754,VISTAHERMOSA,SOACHA,LineString,-73.7512790116,3.12771711129,-74.2155110973999,4.57652885514
Feature,13442-13052,9.985133,-75.303201,10.256201,-75.345511,725,13442,13052,MARÍA LA BAJA,ARJONA,LineString,-75.3032014542,9.98513343920999,-75.3455107306999,10.256201097
Feature,47605-8433,10.701847,-74.716545,10.857597,-74.775158,723,47605,8433,REMOLINO,MALAMBO,LineString,-74.7165449360999,10.7018473845,-74.7751583853,10.8575967578
Feature,5001-5266,6.248941,-75.577056,6.166662,-75.583191,722,5001,5266,MEDELLÍN,ENVIGADO,LineString,-75.5770556256999,6.24894080931,-75.5831907344999,6.16666179743
Feature,17001-11001,5.056447,-75.490037,4.650528,-74.105972,722,17001,11001,MANIZALES,"BOGOTÁ, D.C.",LineString,-75.4900373312,5.05644709052,-74.105971599,4.65052840264
Feature,52473-52835,2.509226,-78.451376,1.761334,-78.781544,721,52473,52835,MOSQUERA,TUMACO,LineString,-78.4513760110999,2.50922574621,-78.7815440444999,1.76133367771
Feature,20228-68001,9.201044,-73.541775,7.115901,-73.132537,719,20228,68001,CURUMANÍ,BUCARAMANGA,LineString,-73.5417746536,9.20104392798,-73.1325367610999,7.1159014435
Feature,47189-13001,11.007433,-74.241368,10.398816,-75.501229,717,47189,13001,CIÉNAGA,CARTAGENA DE INDIAS,LineString,-74.2413680715999,11.0074328252,-75.5012292161,10.3988164843999
Feature,23855-5665,8.257266,-76.149909,8.278064,-76.382562,717,23855,5665,VALENCIA,SAN PEDRO DE URABÁ,LineString,-76.1499090095,8.25726617383,-76.3825621281999,8.27806430725999
Feature,68235-68081,6.697927,-73.511756,7.067976,-73.846686,717,68235,68081,EL CARMEN DE CHUCURÍ,BARRANCABERMEJA,LineString,-73.5117560669999,6.69792717731,-73.8466857443,7.06797552653
Feature,41396-19001,2.389328,-75.891112,2.447699,-76.624469,717,41396,19001,LA PLATA,POPAYÁN,LineString,-75.8911122160999,2.38932771841,-76.62446903320001,2.4476985537
Feature,47189-47288,11.007433,-74.241368,10.514851,-74.191555,716,47189,47288,CIÉNAGA,FUNDACIÓN,LineString,-74.2413680715999,11.0074328252,-74.1915550126999,10.514851197900002
Feature,19473-19001,2.758064,-76.630811,2.447699,-76.624469,716,19473,19001,MORALES,POPAYÁN,LineString,-76.6308108787,2.75806448458,-76.62446903320001,2.4476985537
Feature,15377-85001,5.56259,-72.578211,5.332228,-72.393994,714,15377,85001,LABRANZAGRANDE,YOPAL,LineString,-72.5782113761,5.56258965126,-72.3939942485999,5.33222810526
Feature,17433-11001,5.254102,-75.153502,4.650528,-74.105972,712,17433,11001,MANZANARES,"BOGOTÁ, D.C.",LineString,-75.1535019914999,5.25410160531,-74.105971599,4.65052840264
Feature,18150-18753,1.334347,-74.84462,2.113418,-74.77196,712,18150,18753,CARTAGENA DEL CHAIRÁ,SAN VICENTE DEL CAGUÁN,LineString,-74.844619613,1.33434675057,-74.7719596917,2.11341773815
Feature,13244-13836,9.718034,-75.121139,10.33579,-75.415547,711,13244,13836,EL CARMEN DE BOLÍVAR,TURBACO,LineString,-75.1211388326999,9.71803422097,-75.415546909,10.3357902885
Feature,70713-11001,9.736821,-75.525562,4.650528,-74.105972,711,70713,11001,SAN ONOFRE,"BOGOTÁ, D.C.",LineString,-75.5255622913,9.73682100005,-74.105971599,4.65052840264
Feature,85010-15759,5.169985,-72.552585,5.724862,-72.923237,710,85010,15759,AGUAZUL,SOGAMOSO,LineString,-72.5525853377999,5.16998543068,-72.9232368991,5.72486205263
Feature,86569-86885,0.685064,-76.604518,1.030863,-76.614658,709,86569,86885,PUERTO CAICEDO,VILLAGARZÓN,LineString,-76.6045178172,0.685064178705,-76.6146582665,1.03086306414
Feature,13744-13688,7.95522,-73.946366,7.963479,-74.050599,708,13744,13688,SIMITÍ,SANTA ROSA DEL SUR,LineString,-73.9463661064999,7.95522013541,-74.0505988631999,7.963478801750001
Feature,13244-20001,9.718034,-75.121139,10.461893,-73.258517,707,13244,20001,EL CARMEN DE BOLÍVAR,VALLEDUPAR,LineString,-75.1211388326999,9.71803422097,-73.2585170443999,10.4618933985
Feature,19573-11001,3.232659,-76.417068,4.650528,-74.105972,707,19573,11001,PUERTO TEJADA,"BOGOTÁ, D.C.",LineString,-76.4170683658999,3.23265929315,-74.105971599,4.65052840264
Feature,47245-20001,8.998318,-73.979392,10.461893,-73.258517,706,47245,20001,EL BANCO,VALLEDUPAR,LineString,-73.979391715,8.99831827329,-73.2585170443999,10.4618933985
Feature,5051-23419,8.850602,-76.426683,8.895109,-76.35471,706,5051,23419,ARBOLETES,LOS CÓRDOBAS,LineString,-76.4266834249999,8.85060188203999,-76.3547099919999,8.89510878083999
Feature,73483-73001,3.624775,-75.093039,4.439631,-75.19635,706,73483,73001,NATAGAIMA,IBAGUÉ,LineString,-75.0930388489999,3.62477501619,-75.1963501464999,4.43963072518
Feature,18592-18247,1.910181,-75.157857,1.679064,-75.282837,705,18592,18247,PUERTO RICO,EL DONCELLO,LineString,-75.1578569902,1.91018145606,-75.2828373661999,1.67906350696
